uzemi_kod,name,lat,lon
588601,Koryčany,49.105907427801235,17.164359850405074
570826,Kosmonosy,50.44003356958175,14.928053846124472
589632,Kostelec na Hané,49.51604020409354,17.059378595111614
534935,Kostelec nad Labem,50.23132079515861,14.589407717074817
576361,Kostelec nad Orlicí,50.1230187852715,16.21088303313581
533416,Kostelec nad Černými lesy,49.994934346783054,14.860862678490623
533424,Kouřim,50.00218922462289,14.977728221619714
567621,Košťany,50.65473152344399,13.757907468270373
559067,Kožlany,49.994894730794634,13.54812990789897
559075,Kralovice,49.9797952892189,13.48555856776664
534951,Kralupy nad Vltavou,50.24122755530093,14.310953170553747
560472,Kraslice,50.329670979999584,12.510757043325707
507580,Kravaře,49.931695230190286,18.003560279122453
597520,Krnov,50.089763413037716,17.70343387080541
588296,Kroměříž,49.29785147860358,17.392928639541676
567639,Krupka,50.681944854924005,13.873932399930219
566314,Kryry,50.17489780071992,13.426710623629399
580481,Králíky,50.08454444127514,16.759423532436724
533203,Králův Dvůr,49.944270364483714,14.039795682708753
538337,Krásno,50.109041791014434,12.788600042961935
540552,Krásná Hora nad Vltavou,49.604288393928215,14.277567583823188
562611,Krásná Lípa,50.912932632512124,14.50981906681333
555304,Krásné Údolí,50.07153102671416,12.920347323495252
550744,Kunovice,49.042186835172615,17.467384671728503
581879,Kunštát,49.506699320614494,16.51736409926301
533955,Kutná Hora,49.94832676496727,15.268358449713244
583251,Kuřim,49.309095367218305,16.529299174090887
586307,Kyjov,49.0101585616327,17.122251798696464
560499,Kynšperk nad Ohří,50.11906109708813,12.530626110764093
580511,Lanškroun,49.91233396710163,16.61249334182168
584622,Lanžhot,48.72472967901301,16.967214314993345
568988,Ledeč nad Sázavou,49.69466709428877,15.277718439284317
567655,Ledvice,50.58464129676362,13.772662354554013
580538,Letohrad,50.0362817192679,16.49757710098195
581917,Letovice,49.546459729333314,16.573974949695295
565164,Libochovice,50.406331217268985,14.04188442734196
532576,Libušín,50.16942469839642,14.057346172642966
573108,Libáň,50.374878355799154,15.215531416722085
539414,Libčice nad Vltavou,50.19789000032141,14.365043871595084
535001,Liběchov,50.4081625632937,14.447780786096326
569046,Lipnice nad Sázavou,49.612872668159355,15.412661871257654
514705,Lipník nad Bečvou,49.527122064535995,17.585727377282172
578347,Litomyšl,49.86932169880447,16.308707344028402
564567,Litoměřice,50.53353779406811,14.131442141841164
503444,Litovel,49.70149075194552,17.074863768222
567256,Litvínov,50.59883691195638,13.61172556297269
544779,Lišov,49.01517661320652,14.611066210768977
560537,Loket,50.18586610976308,12.752974376200214
567264,Lom,50.59310435860493,13.657230550475607
546674,Lomnice nad Lužnicí,49.081667891281356,14.718504229906149
565971,Louny,50.35777322506028,13.796308568047037
546518,Loučná pod Klínovcem,50.419257313881225,12.983283080267979
565229,Lovosice,50.51501919940103,14.050820709173674
540196,Loštice,49.7447995588448,16.927250185017446
554634,Luby,50.25420352044005,12.406034580586079
585459,Luhačovice,49.10138297930325,17.761606384804278
563692,Lučany nad Nisou,50.741451790006934,15.220506880158412
571776,Luže,49.89336098740444,16.02828960170189
537454,Lysá nad Labem,50.202163761342526,14.841635520663841
574767,Lázně Bohdaneč,50.07572943822177,15.680242516048809
573094,Lázně Bělohrad,50.43092225436627,15.582967185001628
554600,Lázně Kynžvart,50.010224258030554,12.625251085108138
559202,Manětín,49.991853651679,13.23127333329838
554642,Mariánské Lázně,49.975717896197196,12.70192242874324
563218,Mašťov,50.262230689847186,13.280372539536579
567311,Meziboří,50.62015722020681,13.606627289598986
574252,Meziměstí,50.62538405764443,16.24027720109809
584649,Mikulov,48.80714577391227,16.638290894563124
562751,Mikulášovice,50.96604106203451,14.361454875793758
573175,Miletín,50.40426627033374,15.681235239477708
549576,Milevsko,49.45032824273208,14.35894467442124
530166,Miličín,49.57146801448148,14.662744720933533
537501,Milovice,50.2292543800506,14.876470496359284
561835,Mimoň,50.656565775601585,14.724740025008204
594458,Miroslav,48.94577254130901,16.312215344793945
549584,Mirotice,49.430012602474974,14.03747163408496
549592,Mirovice,49.51596730612774,14.037492076592903
559997,Mirošov,49.687782505252095,13.657668234195887
552704,Mladá Vožice,49.532478481756236,14.809422672354568
538493,Mnichovice,49.935584160064565,14.710207278274227
536326,Mnichovo Hradiště,50.522750647038855,14.974630761408982
540765,Mníšek pod Brdy,49.865901712162,14.259471758477657
583391,Modřice,49.12791208290904,16.614724711527735
540471,Mohelnice,49.77715123826804,16.919650897933654
578444,Moravská Třebová,49.75739317950613,16.66401377295077
591181,Moravské Budějovice,49.05211555967035,15.809385605442152
597678,Moravský Beroun,49.79345787925097,17.44210324046838
594482,Moravský Krumlov,49.04861524463453,16.31656026959177
588768,Morkovice-Slížany,49.2473075,17.2069419
560014,Mýto,49.78897171917662,13.735655962757017
534676,Mělník,50.35256053951952,14.474963372669501
537489,Městec Králové,50.207370037502834,15.297886287422052
597635,Město Albrechtice,50.1634804715021,17.575295257205624
559211,Město Touškov,49.774430559257276,13.249313958953863
556637,Měčín,49.479815233888075,13.403953717751637
535052,Mšeno,50.43781132037178,14.632673888797635
556751,Nalžovské Hory,49.33072611783663,13.543888405993826
585513,Napajedla,49.17373801624555,17.513443434586215
571911,Nasavrky,49.84477954867913,15.802685191399565
570451,Nechanice,50.23877833551307,15.634722329924674
555380,Nejdek,50.324769481214055,12.733230510939263
558109,Nepomuk,49.486335388082956,13.581342371574628
535087,Neratovice,50.25548484484436,14.520586425317044
550442,Netolice,49.0488638058684,14.196694021236741
530310,Neveklov,49.75349853332169,14.532910838771086
546798,Nová Bystřice,49.019610752559934,15.103234471578022
573248,Nová Paka,50.49402491753328,15.514095164683283
555398,Nová Role,50.27044502200053,12.78415154970892
546801,Nová Včelnice,49.235103086149095,15.069901645867699
544868,Nové Hrady,48.79018033282836,14.777940432711777
596230,Nové Město na Moravě,49.56066257668983,16.072716844946417
574279,Nové Město nad Metují,50.3457638521728,16.149829883247815
564265,Nové Město pod Smrkem,50.92642294152008,15.23038000207041
560570,Nové Sedlo,50.20846448474548,12.742230773087671
542164,Nové Strašecí,50.15376709219392,13.899424844243237
561860,Nový Bor,50.75999750823633,14.55670013579151
570508,Nový Bydžov,50.24122480196093,15.4898174635397
599191,Nový Jičín,49.59431015625326,18.010289267660657
540901,Nový Knín,49.787694952667664,14.292467112046046
537004,Nymburk,50.186156375157694,15.040573397104705
591211,Náměšť nad Oslavou,49.207604973860995,16.15750835870111
556831,Nýrsko,49.29418608327871,13.144405198693757
559300,Nýřany,49.713439469903115,13.209047481752872
589756,Němčice nad Hanou,49.34190129319891,17.204975094828065
538574,Odolena Voda,50.233687806055045,14.411775622083834
599701,Odry,49.66192217562598,17.83070587295709
582158,Olešnice,49.557234721886815,16.421210976344454
560588,Oloví,50.2519826917762,12.560015522899022
576590,Opočno,50.26743846220069,16.114986697282138
599069,Orlová,49.87185422476752,18.426841906534232
567779,Osek,50.622086022394384,13.688723003306047
564290,Osečná,50.694417484069746,14.920657796955291
583588,Oslavany,49.126219641108726,16.330125672432768
555428,Ostrov,50.3030968280013,12.940498929273792
548511,Pacov,49.472248609365906,15.002264534536526
598569,Paskov,49.732823143399166,18.293749401967272
547492,Pelhřimov,49.431431549830776,15.22321929162892
599085,Petřvald,49.83225058716001,18.388592606072386
537641,Pečky,50.09048714144479,15.032145123992212
579599,Pilníkov,50.53303048806212,15.81990810788419
561134,Planá,49.86840820437745,12.740286978932781
552828,Planá nad Lužnicí,49.350953080320814,14.704084016152478
559351,Plasy,49.93209933513561,13.385101953625096
554740,Plesná,50.21565462048879,12.35178169491783
589896,Plumlov,49.46432491927454,17.01679210716235
556955,Plánice,49.38939975847585,13.474648338423075
554111,Poběžovice,49.51052186638336,12.803061507945413
566616,Podbořany,50.22563067217199,13.416450242384762
584797,Podivín,48.82602635273028,16.845625294629343
537683,Poděbrady,50.142714689369804,15.116628321501256
584801,Pohořelice,48.97656011092715,16.513988517862312
574341,Police nad Metují,50.53700829815508,16.233381371234426
578576,Polička,49.715134603021525,16.265665714240587
587711,Polná,49.48637493141639,15.720708534845935
566624,Postoloprty,50.36070022189333,13.70049850744751
517101,Potštát,49.63635124380375,17.651985943813997
548561,Počátky,49.26040189653034,15.239964566210741
550094,Prachatice,49.01281917338467,13.997274443319403
572080,Proseč,49.80619224548221,16.11685611719543
549771,Protivín,49.197201584337016,14.217862952006572
538680,Pyšely,49.876313853448806,14.677354591108646
549240,Písek,49.30878175877208,14.147326490326257
560596,Přebuz,50.366625670684414,12.618871290824398
575500,Přelouč,50.03872692176167,15.561178257918998
558249,Přeštice,49.57253934990302,13.328867731217787
569321,Přibyslav,49.57721841734248,15.738072580175976
561151,Přimda,49.67499452852792,12.675510822855857
599808,Příbor,49.64020289753546,18.143112682811378
539911,Příbram,49.68921071026437,14.010658354911207
557013,Rabí,49.28052343686973,13.619030068529565
560120,Radnice,49.85689873255705,13.604734048793238
583758,Rajhrad,49.08941509364393,16.60441228920663
541656,Rakovník,50.104191363804766,13.728705178660476
562017,Ralsko,50.58550269747085,14.803874138919506
564371,Raspenava,50.899973757770034,15.136740475891898
557021,Rejštejn,49.14013415047652,13.515346606111933
559717,Rokycany,49.742199182894225,13.59555268377385
577456,Rokytnice nad Jizerou,50.728969919497345,15.451454378475125
576701,Rokytnice v Orlických horách,50.16569735711952,16.466430415498785
572161,Ronov nad Doubravou,49.888735660774664,15.529921883010154
583782,Rosice,49.18149746780476,16.388226078392623
560600,Rotava,50.30320711738257,12.55470142688275
565555,Roudnice nad Labem,50.42380760458365,14.260109170304696
593559,Rousínov,49.20312640543953,16.880632827329677
577472,Rovensko pod Troskami,50.53467962728433,15.259577249601326
539627,Roztoky,50.162895577992224,14.396557303267604
545767,Rožmberk nad Vltavou,48.654865846784325,14.366998854505896
541231,Rožmitál pod Třemšínem,49.6018404593879,13.86418204418711
544841,Rožnov pod Radhoštěm,49.45759742360275,18.142681051384983
537756,Rožďalovice,50.303728358477315,15.170765246463912
579637,Rtyně v Podkrkonoší,50.505418899779876,16.071552310391287
531723,Rudná,50.033799566538946,14.232194221034444
544981,Rudolfov,48.99270963391,14.535869228240742
562777,Rumburk,50.954839897613,14.553208405721056
576069,Rychnov nad Kněžnou,50.16079933206583,16.27545110022505
563790,Rychnov u Jablonce nad Nisou,50.68373592084699,15.14965895877593
599107,Rychvald,49.86656950916921,18.376733654905237
582239,Rájec-Jestřebí,49.410401050672434,16.639333319104225
597783,Rýmařov,49.93178878906352,17.271850638747875
570877,Smiřice,50.30000683335959,15.86910064219705
537764,Sadská,50.13582866015102,14.986380350980031
530573,Sedlec-Prčice,49.572538442878184,14.532234818501161
551716,Sedlice,49.375905872132606,13.939323874026092
541281,Sedlčany,49.65819860000769,14.4249473268362
576964,Semily,50.60226940637053,15.336674260379905
575640,Sezemice,50.06440015793639,15.849110519761675
553069,Sezimovo Ústí,49.384271389612934,14.682862931267275
572225,Seč,49.847353804186476,15.660188719066747
554812,Skalná,50.17194711071299,12.361093288072965
572241,Skuteč,49.84250738546707,15.995693310747665
532819,Slaný,50.231447368687796,14.086935882766106
572268,Slatiňany,49.92107203125458,15.809656729512925
593583,Slavkov u Brna,49.15384340887331,16.876708999748203
547166,Slavonice,48.9976614757875,15.352346771477087
585777,Slušovice,49.24804880394983,17.800973204202787
532835,Smečno,50.189049386361425,14.039341860455268
563811,Smržovka,50.73975328303262,15.245107334908434
573493,Sobotka,50.466352679979614,15.174927262625665
553131,Soběslav,49.25985536812861,14.717970719022665
560286,Sokolov,50.179546525224396,12.64367116605473
558362,Spálené Poříčí,49.6147778663729,13.604047441556036
550752,Staré Město,49.0758021817753,17.44649107590215
541079,Staré Město,50.161941905821784,16.946752990120725
558371,Starý Plzenec,49.69743688179397,13.474512647578207
554294,Staňkov,49.55407391567602,13.069231944144269
532860,Stochov,50.14764944223718,13.956354936900114
558389,Stod,49.63944268570316,13.164898631989086
550787,Strakonice,49.26122074448766,13.901638888726042
547239,Strmilov,49.15850882290919,15.20166537289088
547221,Stráž nad Nežárkou,49.06925064814676,14.908521248845167
562092,Stráž pod Ralskem,50.70229716602743,14.803690353053844
586587,Strážnice,48.901699266601995,17.313790034815753
557137,Strážov,49.30337902784686,13.248046577025226
599921,Studénka,49.714716270761855,18.054904217279407
574465,Stárkov,50.5330774749547,16.157363135634977
561215,Stříbro,49.7529516840088,13.003916581873062
547280,Suchdol nad Lužnicí,48.888488686632385,14.874735990611397
557153,Sušice,49.23144362560296,13.520262901463727
577731,Svitavy,49.75767719478139,16.460363066430432
596868,Svratka,49.71144944864373,16.035184691220422
569569,Světlá nad Sázavou,49.66779480996688,15.404662421620943
534382,Sázava,49.87573570703505,14.902146847580488
560715,Tachov,49.798404922362266,12.630026547729107
563820,Tanvald,50.73789935979277,15.303449193350062
588024,Telč,49.18425735735605,15.45290867773177
555631,Teplá,49.98240994345821,12.863626924045295
565717,Terezín,50.51150628409248,14.149264506380316
584002,Tišnov,49.34875795931583,16.422886539801567
555657,Toužim,50.06102506472639,12.985288995827197
519146,Tovačov,49.42874702075334,17.287916869423416
545171,Trhové Sviny,48.84018148071068,14.63759261777873
530816,Trhový Štěpánov,49.71047432305174,15.014667871809609
553697,Trmice,50.64240312096048,14.000695206012544
552046,Tábor,49.414163489711456,14.657828112779203
545201,Týn nad Vltavou,49.223496276415005,14.42056676981522
533807,Týnec nad Labem,50.041347127927,15.357998116785788
530841,Týnec nad Sázavou,49.833035638427035,14.592262505953281
576859,Týniště nad Orlicí,50.14782386222577,16.07263865961195
571041,Třebechovice pod Orebem,50.201295933543,15.992524030738487
565768,Třebenice,50.47648842482824,13.989744654765374
547336,Třeboň,49.004419282874885,14.762716177434001
590266,Třebíč,49.21558386915814,15.87808207071557
572411,Třemošnice,49.86944891704439,15.580891056306712
559521,Třemošná,49.81533982259562,13.395540949677352
588032,Třešť,49.29030648545068,15.483554978195677
592005,Uherské Hradiště,49.06792690176096,17.460570509685514
592731,Uherský Brod,49.02492197962604,17.64738171689635
592749,Uherský Ostroh,48.98592456639349,17.390239682244065
534498,Uhlířské Janovice,49.88059985052893,15.065216551785614
533017,Unhošť,50.084141473032666,14.132067702888358
505587,Uničov,49.7707735089337,17.121527861650012
585891,Valašské Klobouky,49.13995782621616,18.008316894674206
545058,Valašské Meziříčí,49.471396112412236,17.97100258863597
584975,Valtice,48.74139364161938,16.755183301451186
576883,Vamberk,50.11744466412949,16.289549799863337
562882,Varnsdorf,50.91134288915871,14.619954963271336
563404,Vejprty,50.49228158424984,13.031791205188956
545821,Velešín,48.82918837357295,14.46281577637271
505609,Velká Bystřice,49.593517470348964,17.359109194579062
596973,Velká Bíteš,49.28862857602892,16.227338329913778
584983,Velké Bílovice,48.8490788859704,16.892775438195113
563838,Velké Hamry,50.71772448513677,15.313906207996977
597007,Velké Meziříčí,49.355374520364464,16.0119212622685
582646,Velké Opatovice,49.61102211297962,16.6695658004731
585017,Velké Pavlovice,48.90425305569233,16.814264556912416
562912,Velký Šenov,50.992002283014536,14.378263365289893
535273,Veltrusy,50.27117666923176,14.327864850161848
533041,Velvary,50.28153667932456,14.235055843490068
562921,Verneřice,50.66164900292964,14.30134636806721
553271,Veselí nad Lužnicí,49.18709310147101,14.69836253112249
586722,Veselí nad Moravou,48.952155148006504,17.380032956910842
584100,Veverská Bítýška,49.27631068100215,16.435471538898305
541303,Vidnava,50.37198459734623,17.18520760897511
550647,Vimperk,49.0522192287756,13.774471830839188
585939,Vizovice,49.222166999689534,17.85433636166255
550663,Vlachovo Březí,49.08152068875559,13.959532989373487
530883,Vlašim,49.70352176709759,14.897248429890226
551953,Vodňany,49.14809905344466,14.176540178541217
550671,Volary,48.91056260472346,13.892493449458343
551970,Volyně,49.165833779468095,13.886875466568974
530905,Votice,49.638478677611644,14.641887813222562
586765,Vracov,48.98022852743217,17.218496365061483
598879,Vratimov,49.76993821679158,18.31034999552994
597961,Vrbno pod Pradědem,50.11814907532331,17.38645146560589
579858,Vrchlabí,50.627046883731474,15.609045515497142
566934,Vroutek,50.181754336574954,13.38062969964133
541630,Vsetín,49.33804071771209,17.99358749980016
581186,Vysoké Mýto,49.95339970743138,16.161823025123756
573809,Vysoké Veselí,50.33087725674523,15.434456282152743
577693,Vysoké nad Jizerou,50.686208297471495,15.400547811694969
592889,Vyškov,49.277267598819805,16.998987382956365
545848,Vyšší Brod,48.61710752554983,14.311567868435423
511021,Vítkov,49.77628873281192,17.751324208360842
563498,Výsluní,50.466695818904334,13.238369955044456
545830,Větřní,48.775401456321255,14.287906306451932
559628,Všeruby,49.84216067650513,13.229443141803259
